day,events
2011-11-01,1217
2011-11-02,1251
2011-11-03,1041
2011-11-04,1794
2011-11-05,2148
2011-11-06,1870
2011-11-07,2587
2011-11-08,1222
2011-11-09,1476
2011-11-10,996
2011-11-11,1224
2011-11-12,1711
2011-11-13,2461
2011-11-14,1686
2011-11-15,1377
2011-11-16,1271
2011-11-17,1686
2011-11-18,2391
2011-11-19,2154
2011-11-20,2091
2011-11-21,1391
2011-11-22,1911
2011-11-23,2116
2011-11-24,1950
2011-11-25,2815
2011-11-26,2417
2011-11-27,1691
2011-11-28,1339
2011-11-29,1393
2011-11-30,971
2011-12-01,1822
2011-12-02,1928
2011-12-03,1211
2011-12-04,2441
2011-12-05,1487
2011-12-06,1807
2011-12-07,932
2011-12-08,977
2011-12-09,1526
2011-12-10,1386
2011-12-11,3141
2011-12-12,1326
2011-12-13,2067
2011-12-14,1844
2011-12-15,878
2011-12-16,1365
2011-12-17,1372
2011-12-18,1913
2011-12-19,2205
2011-12-20,1292
2011-12-21,1206
2011-12-22,885
2011-12-23,1111
2011-12-24,1396
2011-12-25,1314
2011-12-26,1378
2011-12-27,2684
2011-12-28,1977
2011-12-29,2145
2011-12-30,1504
2011-12-31,1454
2012-01-01,2062
2012-01-02,2565
2012-01-03,2399
2012-01-04,1348
2012-01-05,2072
2012-01-06,2249
2012-01-07,1866
2012-01-08,2486
2012-01-09,1384
2012-01-10,1521
2012-01-11,1203
2012-01-12,1419
2012-01-13,1328
2012-01-14,1208
2012-01-15,2360
2012-01-16,1824
2012-01-17,1207
2012-01-18,1187
2012-01-19,1481
2012-01-20,1769
2012-01-21,2830
2012-01-22,1371
2012-01-23,2285
2012-01-24,1503
2012-01-25,1038
2012-01-26,2407
2012-01-27,287
2012-01-30,1164
2012-01-31,2333
2012-02-01,1570
2012-02-02,1576
2012-02-03,1939
2012-02-04,3049
2012-02-05,2096
2012-02-06,2064
2012-02-07,2798
2012-02-08,1854
2012-02-09,1423
2012-02-10,1230
2012-02-11,2035
2012-02-12,5565
2012-02-13,2556
2012-02-14,1270
2012-02-15,1224
2012-02-16,1028
2012-02-17,1232
2012-02-18,3647
2012-02-19,3007
2012-02-20,2466
2012-02-21,2808
2012-02-22,1430
2012-02-23,1262
2012-02-24,1822
2012-02-25,3074
2012-02-26,2340
2012-02-27,1568
2012-02-28,1515
2012-02-29,1777
2012-03-01,2583
2012-03-02,2451
2012-03-03,2535
2012-03-04,2704
2012-03-05,2093
2012-03-06,2037
2012-03-07,1562
2012-03-08,1464
2012-03-09,2186
2012-03-10,2740
2012-03-11,2266
2012-03-12,2253
2012-03-13,2067
2012-03-14,691
2012-03-15,1178
2012-03-16,1070
2012-03-17,3216
2012-03-18,2648
2012-03-19,1737
2012-03-20,1792
2012-03-21,1552
2012-03-22,1229
2012-03-23,1315
2012-03-24,1329
2012-03-25,2451
2012-03-26,2261
2012-03-27,1304
2012-03-28,1416
2012-03-29,1901
2012-03-30,1502
2012-03-31,1252
2012-04-01,1844
2012-04-02,1621
2012-04-03,1310
2012-04-04,1196
2012-04-05,2929
2012-04-06,1937
2012-04-07,2517
2012-04-08,1733
2012-04-09,1423
2012-04-10,2140
2012-04-11,1292
2012-04-12,1435
2012-04-13,1442
2012-04-14,2027
2012-04-15,2084
2012-04-16,2240
2012-04-17,2445
2012-04-18,2329
2012-04-19,1726
2012-04-20,1033
2012-04-21,1765
2012-04-22,3419
2012-04-23,1371
2012-04-24,2784
2012-04-25,2324
2012-04-26,2289
2012-04-27,2883
2012-04-28,1452
2012-04-29,2370
2012-04-30,1908
2012-05-01,1695
2012-05-02,1257
2012-05-03,854
2012-05-04,1924
2012-05-05,1656
2012-05-06,1984
2012-05-07,2344
2012-05-08,2594
2012-05-09,1421
2012-05-10,2503
2012-05-11,2297
2012-05-12,1933
2012-05-13,2349
2012-05-14,1625
2012-05-15,1175
2012-05-16,16536
2012-05-17,7703
2012-05-18,3126
2012-05-19,3628
2012-05-20,3351
2012-05-21,3281
2012-05-22,2491
2012-05-23,1453
2012-05-24,1626
2012-05-25,2962
2012-05-26,3107
2012-05-27,1533
2012-05-28,2184
2012-05-29,2371
2012-05-30,2351
2012-05-31,1083
2012-06-01,1552
2012-06-02,2435
2012-06-03,2364
2012-06-04,1229
2012-06-05,1997
2012-06-06,1545
2012-06-07,1425
2012-06-08,1246
2012-06-09,1461
2012-06-10,2163
2012-06-11,2676
2012-06-12,2275
2012-06-13,1573
2012-06-14,1534
2012-06-15,1520
2012-06-16,1471
2012-06-17,1427
2012-06-18,1083
2012-06-19,1600
2012-06-20,1794
2012-06-21,1741
2012-06-22,2834
2012-06-23,2329
2012-06-24,2262
2012-06-25,1985
2012-06-26,1810
2012-06-27,1482
2012-06-28,856
2012-06-29,1467
2012-06-30,1117
2012-07-01,2291
2012-07-02,894
2012-07-03,2131
2012-07-04,1015
2012-07-05,1421
2012-07-06,1481
2012-07-07,1148
2012-07-08,2822
2012-07-09,2253
2012-07-10,947
2012-07-11,1901
2012-07-12,2291
2012-07-13,1412
2012-07-14,2297
2012-07-15,2124
2012-07-16,3006
2012-07-17,1951
2012-07-18,1256
2012-07-19,1694
2012-07-20,1538
2012-07-21,1539
2012-07-22,1730
2012-07-23,1704
2012-07-24,1911
2012-07-25,1665
2012-07-26,1171
2012-07-27,1402
2012-07-28,1139
2012-07-29,1648
2012-07-30,3716
2012-07-31,2754
2012-08-01,1556
2012-08-02,1255
2012-08-03,1602
2012-08-04,1083
2012-08-05,3637
2012-08-06,1859
2012-08-07,1109
2012-08-08,1544
2012-08-09,1507
2012-08-10,1700
2012-08-11,1500
2012-08-12,1085
2012-08-13,1035
2012-08-14,2079
2012-08-15,1546
2012-08-16,1599
2012-08-17,1714
2012-08-18,1446
2012-08-19,2206
2012-08-20,1900
2012-08-21,1837
2012-08-22,705
2012-08-23,1351
2012-08-24,1817
2012-08-25,1808
2012-08-26,1901
2012-08-27,1210
2012-08-28,867
2012-08-29,1524
2012-08-30,1253
2012-08-31,922
2012-09-01,1759
2012-09-02,1362
2012-09-03,3269
2012-09-04,1356
2012-09-05,1533
2012-09-06,1491
2012-09-07,1579
2012-09-08,2903
2012-09-09,2336
2012-09-10,1538
2012-09-11,1950
2012-09-12,789
2012-09-13,551
2012-09-14,2300
2012-09-15,3486
2012-09-16,1308
2012-09-17,2077
2012-09-18,826
2012-09-19,1256
2012-09-20,1837
2012-09-21,1615
2012-09-22,988
2012-09-23,2012
2012-09-24,1010
2012-09-25,1644
2012-09-26,1071
2012-09-27,1396
2012-09-28,1183
2012-09-29,1452
2012-09-30,1645
2012-10-01,1076
2012-10-02,804
2012-10-03,2192
2012-10-04,884
2012-10-05,1573
2012-10-06,1881
2012-10-07,1777
2012-10-08,1555
2012-10-09,1167
2012-10-10,2135
2012-10-11,1913
2012-10-12,1078
2012-10-13,1856
2012-10-14,2110
2012-10-15,1362
2012-10-16,3083
2012-10-17,1117
2012-10-18,1314
2012-10-19,837
2012-10-20,2154
2012-10-21,2607
2012-10-22,1351
2012-10-23,1630
2012-10-24,1672
2012-10-25,3137
2012-10-26,1501
2012-10-27,2135
2012-10-28,2036
2012-10-29,2469
2012-10-30,2278
2012-10-31,1847
2012-11-01,1407
2012-11-02,1761
2012-11-03,2064
2012-11-04,3741
2012-11-05,1563
2012-11-06,1125
2012-11-07,1045
2012-11-08,1107
2012-11-09,2114
2012-11-10,2308
2012-11-11,2510
2012-11-12,3886
2012-11-13,1750
2012-11-14,1772
2012-11-15,1352
2012-11-16,1250
2012-11-17,2137
2012-11-18,3988
2012-11-19,1740
2012-11-20,2331
2012-11-21,1767
2012-11-22,1695
2012-11-23,1025
2012-11-24,2598
2012-11-25,2342
2012-11-26,2261
2012-11-27,1121
2012-11-28,1855
2012-11-29,1331
2012-11-30,1002
2012-12-01,2117
2012-12-02,2004
2012-12-03,1579
2012-12-04,1642
2012-12-05,1382
2012-12-06,992
2012-12-07,1328
2012-12-08,1663
2012-12-09,2967
2012-12-10,1440
2012-12-11,1098
2012-12-12,1776
2012-12-13,2167
2012-12-14,1631
2012-12-15,2481
2012-12-16,2200
2012-12-17,1875
2012-12-18,1624
2012-12-19,1152
2012-12-20,826
2012-12-21,2225
2012-12-22,1478
2012-12-23,1265
2012-12-24,1857
2012-12-25,2198
2012-12-26,2560
2012-12-27,2371
2012-12-28,3802
2012-12-29,3577
2012-12-30,3268
2012-12-31,2448
2013-01-01,2564
2013-01-02,2943
2013-01-03,2727
2013-01-04,2022
2013-01-05,2435
2013-01-06,3034
2013-01-07,1750
2013-01-08,2227
2013-01-09,1554
2013-01-10,1313
2013-01-11,1449
2013-01-12,1459
2013-01-13,1784
2013-01-14,1832
2013-01-15,2097
2013-01-16,1362
2013-01-17,1505
2013-01-18,1556
2013-01-19,1313
2013-01-20,3013
2013-01-21,2620
2013-01-22,1925
2013-01-23,1449
2013-01-24,1850
2013-01-25,1627
2013-01-26,2163
2013-01-27,2899
2013-01-28,1759
2013-01-29,1496
2013-01-30,1850
2013-01-31,1676
2013-02-01,1322
2013-02-02,652
2013-02-03,776
2013-02-04,2403
2013-02-05,1726
2013-02-06,2080
2013-02-07,2855
2013-02-08,2956
2013-02-09,2003
2013-02-10,2304
2013-02-11,2927
2013-02-12,1281
2013-02-13,1704
2013-02-14,1422
2013-02-15,1282
2013-02-16,2184
2013-02-17,2056
2013-02-18,1852
2013-02-19,1729
2013-02-20,1127
2013-02-21,2133
2013-02-22,1188
2013-02-23,1166
2013-02-24,2358
2013-02-25,1047
2013-02-26,2909
2013-02-27,1857
2013-02-28,921
2013-03-01,997
2013-03-02,1638
2013-03-03,2539
2013-03-04,1865
2013-03-05,3019
2013-03-06,1003
2013-03-07,1353
2013-03-08,1457
2013-03-09,1715
2013-03-10,1217
2013-03-11,1631
2013-03-12,1037
2013-03-13,1126
2013-03-14,855
2013-03-15,1285
2013-03-16,1256
2013-03-17,1008
2013-03-18,1403
2013-03-19,971
2013-03-20,508
2013-03-21,1025
2013-03-22,1675
2013-03-23,1902
2013-03-24,1781
2013-03-25,1462
2013-03-26,2023
2013-03-27,1586
2013-03-28,1364
2013-03-29,1842
2013-03-30,2169
2013-03-31,2102
2013-04-01,1786
2013-04-02,1286
2013-04-03,1945
2013-04-04,1992
2013-04-05,3485
2013-04-06,2118
2013-04-07,2106
2013-04-08,1626
2013-04-09,1094
2013-04-10,1900
2013-04-11,1440
2013-04-12,1010
2013-04-13,2913
2013-04-14,2114
2013-04-15,1733
2013-04-16,819
2013-04-17,1094
2013-04-18,1068
2013-04-19,1318
2013-04-20,2311
2013-04-21,3345
2013-04-22,1287
2013-04-23,2528
2013-04-24,1629
2013-04-25,1415
2013-04-26,956
2013-04-27,2183
2013-04-28,2401
2013-04-29,1364
2013-04-30,914
2013-05-01,1695
2013-05-02,1811
2013-05-03,909
2013-05-04,1319
2013-05-05,1916
2013-05-06,1231
2013-05-07,1110
2013-05-08,1860
2013-05-09,569
2013-05-10,1749
2013-05-11,2272
2013-05-12,1807
2013-05-13,1323
2013-05-14,1573
2013-05-15,1274
2013-05-16,1285
2013-05-17,1520
2013-05-18,2581
2013-05-19,1939
2013-05-20,1103
2013-05-21,843
2013-05-22,782
2013-05-23,1065
2013-05-24,1191
2013-05-25,2218
2013-05-26,2188
2013-05-27,1769
2013-05-28,1852
2013-05-29,2128
2013-05-30,1056
2013-05-31,1766
2013-06-01,1359
2013-06-02,2465
2013-06-03,1355
2013-06-04,1637
2013-06-05,2436
2013-06-06,906
2013-06-07,826
2013-06-08,1821
2013-06-09,1397
2013-06-10,1795
2013-06-11,1041
2013-06-12,1017
2013-06-13,695
2013-06-14,2145
2013-06-15,1127
2013-06-16,2131
2013-06-17,1227
2013-06-18,1090
2013-06-19,832
2013-06-20,918
2013-06-21,1163
2013-06-22,1731
2013-06-23,1823
2013-06-24,955
2013-06-25,2092
2013-06-26,1812
2013-06-27,1340
2013-06-28,2297
2013-06-29,1837
2013-06-30,1072
2013-07-01,1515
2013-07-02,1169
2013-07-03,2055
2013-07-04,915
2013-07-05,1113
2013-07-06,3210
2013-07-07,1816
2013-07-08,1434
2013-07-09,2062
2013-07-10,1377
2013-07-11,903
2013-07-12,1178
2013-07-13,1723
2013-07-14,1025
2013-07-15,1274
2013-07-16,921
2013-07-17,1303
2013-07-18,1726
2013-07-19,1530
2013-07-20,1513
2013-07-21,1560
2013-07-22,940
2013-07-23,1140
2013-07-24,1443
2013-07-25,963
2013-07-26,1039
2013-07-27,1630
2013-07-28,1920
2013-07-29,1516
2013-07-30,2404
2013-07-31,1334
2013-08-01,506
2013-08-02,1129
2013-08-03,1329
2013-08-04,1697
2013-08-05,840
2013-08-06,1145
2013-08-07,1003
2013-08-08,723
2013-08-09,1059
2013-08-10,1552
2013-08-11,1535
2013-08-12,920
2013-08-13,1849
2013-08-14,626
2013-08-15,631
2013-08-16,1272
2013-08-17,2126
2013-08-18,2029
2013-08-19,2720
2013-08-20,871
2013-08-21,1499
2013-08-22,1101
2013-08-23,1225
2013-08-24,1074
2013-08-25,2280
2013-08-26,1204
2013-08-27,1188
2013-08-28,1062
2013-08-29,815
2013-08-30,975
2013-08-31,1423
2013-09-01,1890
2013-09-02,1096
2013-09-03,6968
2013-09-04,4255
2013-09-05,3694
2013-09-06,3552
2013-09-07,4684
2013-09-08,4304
2013-09-09,2348
2013-09-10,1702
2013-09-11,1170
2013-09-12,1947
2013-09-13,1396
2013-09-14,1781
2013-09-15,2006
2013-09-16,2220
2013-09-17,1658
2013-09-18,950
2013-09-19,725
2013-09-20,1547
2013-09-21,1615
2013-09-22,1401
2013-09-23,1718
2013-09-24,848
2013-09-25,883
2013-09-26,618
2013-09-27,914
2013-09-28,1318
2013-09-29,1128
2013-09-30,1062
2013-10-01,574
2013-10-02,743
2013-10-03,767
2013-10-04,737
2013-10-05,819
2013-10-06,1378
2013-10-07,962
2013-10-08,661
2013-10-09,776
2013-10-10,672
2013-10-11,1424
2013-10-12,1492
2013-10-13,1129
2013-10-14,2668
2013-10-15,1207
2013-10-16,1556
2013-10-17,1295
2013-10-18,1192
2013-10-19,1172
2013-10-20,1612
2013-10-21,1858
2013-10-22,1160
2013-10-23,1290
2013-10-24,1116
2013-10-25,1327
2013-10-26,1029
2013-10-27,1350
2013-10-28,844
2013-10-29,666
2013-10-30,1085
2013-10-31,720
2013-11-01,1330
2013-11-02,975
2013-11-03,1849
2013-11-04,1199
2013-11-05,1837
2013-11-06,830
2013-11-07,1097
2013-11-08,784
2013-11-09,1546
2013-11-10,1374
2013-11-11,2089
2013-11-12,1198
2013-11-13,654
2013-11-14,961
2013-11-15,788
2013-11-16,1066
2013-11-17,1258
2013-11-18,914
2013-11-19,504
2013-11-20,1290
2013-11-21,1062
2013-11-22,1603
2013-11-23,887
2013-11-24,2344
2013-11-25,1552
2013-11-26,574
2013-11-27,927
2013-11-28,1628
2013-11-29,1031
2013-11-30,2509
2013-12-01,1162
2013-12-02,1631
2013-12-03,999
2013-12-04,1199
2013-12-05,968
2013-12-06,633
2013-12-07,1053
2013-12-08,1364
2013-12-09,1179
2013-12-10,1376
2013-12-11,878
2013-12-12,1302
2013-12-13,1074
2013-12-14,1947
2013-12-15,937
2013-12-16,953
2013-12-17,789
2013-12-18,958
2013-12-19,828
2013-12-20,1071
2013-12-21,929
2013-12-22,1559
2013-12-23,2043
2013-12-24,1553
2013-12-25,1023
2013-12-26,1322
2013-12-27,1307
2013-12-28,2106
2013-12-29,2176
2013-12-30,2629
2013-12-31,1441
2014-01-01,1879
2014-01-02,1830
2014-01-03,1135
2014-01-04,1675
2014-01-05,2110
2014-01-06,1583
2014-01-07,935
2014-01-08,1166
2014-01-09,872
2014-01-10,1175
2014-01-11,979
2014-01-12,2233
2014-01-13,1705
2014-01-14,2437
2014-01-15,1536
2014-01-16,702
2014-01-17,935
2014-01-18,1724
2014-01-19,1942
2014-01-20,1544
2014-01-21,893
2014-01-22,1478
2014-01-23,1075
2014-01-24,676
2014-01-25,1148
2014-01-26,1654
2014-01-27,1168
2014-01-28,1311
2014-01-29,1637
2014-01-30,1480
2014-01-31,1331
2014-02-01,1569
2014-02-02,1844
2014-02-03,1279
2014-02-04,922
2014-02-05,1959
2014-02-06,1841
2014-02-07,2027
2014-02-08,1431
2014-02-09,1894
2014-02-10,1311
2014-02-11,814
2014-02-12,1563
2014-02-13,989
2014-02-14,1152
2014-02-15,1489
2014-02-16,1703
2014-02-17,1738
2014-02-18,960
2014-02-19,1335
2014-02-20,1232
2014-02-21,1558
2014-02-22,1324
2014-02-23,1777
2014-02-24,735
2014-02-25,1332
2014-02-26,716
2014-02-27,1589
2014-02-28,1125
2014-03-01,1476
2014-03-02,1668
2014-03-03,1800
2014-03-04,2469
2014-03-05,789
2014-03-06,2092
2014-03-07,3411
2014-03-08,2230
2014-03-09,2010
2014-03-10,1386
2014-03-11,1091
2014-03-12,1333
2014-03-13,1674
2014-03-14,1102
2014-03-15,2047
2014-03-16,1231
2014-03-17,1439
2014-03-20,405
2014-03-21,1107
2014-03-22,1175
2014-03-23,1166
2014-03-24,1477
2014-03-25,1197
2014-03-26,728
2014-03-27,997
2014-03-28,783
2014-03-29,1072
2014-03-30,1171
2014-03-31,1056
2014-04-01,396
2014-04-02,1163
2014-04-03,544
2014-04-04,742
2014-04-05,873
2014-04-06,896
2014-04-07,795
2014-04-08,1230
2014-04-09,1648
2014-04-10,854
2014-04-11,2217
2014-04-12,1959
2014-04-13,1376
2014-04-14,1626
2014-04-15,833
2014-04-16,1536
2014-04-17,1336
2014-04-18,951
2014-04-19,1279
2014-04-20,3310
2014-04-21,1328
2014-04-22,871
2014-04-23,1143
2014-04-24,793
2014-04-25,751
2014-04-26,1023
2014-04-27,1655
2014-04-28,1221
2014-04-29,766
2014-04-30,947
2014-05-01,1049
2014-05-02,1081
2014-05-03,1341
2014-05-04,1539
2014-05-05,1154
2014-05-06,682
2014-05-07,1046
2014-05-08,927
2014-05-09,1378
2014-05-10,1280
2014-05-11,1624
2014-05-12,834
2014-05-13,1171
2014-05-14,842
2014-05-15,651
2014-05-16,1364
2014-05-17,2381
2014-05-18,1249
2014-05-19,1610
2014-05-20,1405
2014-05-21,1028
2014-05-22,1040
2014-05-23,1002
2014-05-24,1195
2014-05-25,854
2014-05-26,1835
2014-05-27,1987
2014-05-28,1239
2014-05-29,1103
2014-05-30,913
2014-05-31,1279
2014-06-01,1891
2014-06-02,600
2014-06-03,1057
2014-06-04,1107
2014-06-05,738
2014-06-06,808
2014-06-07,1351
2014-06-08,1528
2014-06-09,1911
2014-06-10,832
2014-06-11,870
2014-06-12,723
2014-06-13,1257
2014-06-14,960
2014-06-15,1722
2014-06-16,1637
2014-06-17,554
2014-06-18,1107
2014-06-19,2036
2014-06-20,2127
2014-06-21,1414
2014-06-22,1905
2014-06-23,689
2014-06-24,857
2014-06-25,725
2014-06-26,875
2014-06-27,806
2014-06-28,1062
2014-06-29,1833
2014-06-30,742
2014-07-01,1162
2014-07-02,866
2014-07-03,1442
2014-07-04,966
2014-07-05,1860
2014-07-06,1077
2014-07-07,1203
2014-07-08,1584
2014-07-09,984
2014-07-10,1485
2014-07-11,1148
2014-07-12,1361
2014-07-13,998
2014-07-14,1511
2014-07-15,667
2014-07-16,1004
2014-07-17,2993
2014-07-18,969
2014-07-19,1735
2014-07-20,1181
2014-07-21,1039
2014-07-22,1261
2014-07-23,860
2014-07-24,562
2014-07-25,1165
2014-07-26,1564
2014-07-27,1524
2014-07-28,1736
2014-07-29,1304
2014-07-30,847
2014-07-31,1219
2014-08-01,814
2014-08-02,1348
2014-08-03,1602
2014-08-04,804
2014-08-05,687
2014-08-06,1055
2014-08-07,1535
2014-08-08,1197
2014-08-09,1098
2014-08-10,1193
2014-08-11,709
2014-08-12,947
2014-08-13,1180
2014-08-14,670
2014-08-15,761
2014-08-16,1637
2014-08-17,773
2014-08-18,788
2014-08-19,1053
2014-08-20,869
2014-08-21,698
2014-08-22,1669
2014-08-23,2131
2014-08-24,1435
2014-08-25,1747
2014-08-26,1148
2014-08-27,683
2014-08-28,736
2014-08-29,1045
2014-08-30,1542
2014-08-31,1584
2014-09-01,854
2014-09-02,1407
2014-09-03,657
2014-09-04,557
2014-09-05,514
2014-09-06,1114
2014-09-07,2388
2014-09-08,487
2014-09-09,361
2014-09-10,965
2014-09-11,982
2014-09-12,870
2014-09-13,1705
2014-09-14,1316
2014-09-15,1226
2014-09-16,1440
2014-09-17,462
2014-09-18,545
2014-09-19,687
2014-09-20,1267
2014-09-21,1521
2014-09-22,763
2014-09-23,1286
2014-09-24,653
2014-09-25,516
2014-09-26,1077
2014-09-27,998
2014-09-28,1596
2014-09-29,1322
2014-09-30,854
2014-10-01,1260
2014-10-02,1192
2014-10-03,1330
2014-10-04,1383
2014-10-05,1380
2014-10-06,1171
2014-10-07,915
2014-10-08,867
2014-10-09,1208
2014-10-10,974
2014-10-11,1112
2014-10-12,1929
2014-10-13,2191
2014-10-14,1812
2014-10-15,849
2014-10-16,1228
2014-10-17,963
2014-10-18,1146
2014-10-19,1071
2014-10-20,1222
2014-10-21,911
2014-10-22,1115
2014-10-23,1069
2014-10-24,1352
2014-10-25,825
2014-10-26,1288
2014-10-27,938
2014-10-28,1042
2014-10-29,495
2014-10-30,639
2014-10-31,769
2014-11-01,1030
2014-11-02,2044
2014-11-03,1305
2014-11-04,636
2014-11-05,1616
2014-11-06,3701
2014-11-07,3216
2014-11-08,3075
2014-11-09,2686
2014-11-10,3347
2014-11-11,2098
2014-11-12,1957
2014-11-13,1608
2014-11-14,3072
2014-11-15,2597
2014-11-16,3172
2014-11-17,2448
2014-11-18,1230
2014-11-19,1345
2014-11-20,1959
2014-11-21,2936
2014-11-22,4743
2014-11-23,3122
2014-11-24,2026
2014-11-25,1997
2014-11-26,1728
2014-11-27,1611
2014-11-28,1933
2014-11-29,3408
2014-11-30,3164
2014-12-01,2822
2014-12-02,2216
2014-12-03,1440
2014-12-04,2836
2014-12-05,1343
2014-12-06,2679
2014-12-07,4243
2014-12-08,2446
2014-12-09,2847
2014-12-10,1586
2014-12-11,2046
2014-12-12,1715
2014-12-13,2100
2014-12-14,2730
2014-12-15,1902
2014-12-16,1444
2014-12-17,2065
2014-12-18,1594
2014-12-19,3113
2014-12-20,1881
2014-12-21,2334
2014-12-22,3296
2014-12-23,3038
2014-12-24,1811
2014-12-25,1674
2014-12-26,2213
2014-12-27,2698
2014-12-28,1987
2014-12-29,3118
2014-12-30,2430
2014-12-31,2997
2015-01-01,4634
2015-01-02,4932
2015-01-03,3872
2015-01-04,4551
2015-01-05,4985
2015-01-06,2850
2015-01-07,3015
2015-01-08,2407
2015-01-09,3242
2015-01-10,3762
2015-01-11,2700
2015-01-12,1889
2015-01-13,1953
2015-01-14,1783
2015-01-15,2067
2015-01-16,3101
2015-01-17,5090
2015-01-18,3254
2015-01-19,2793
2015-01-20,2867
2015-01-21,1904
2015-01-22,2627
2015-01-23,2694
2015-01-24,3854
2015-01-25,3094
2015-01-26,2087
2015-01-27,3486
2015-01-28,2443
2015-01-29,3042
2015-01-30,3842
2015-01-31,3892
2015-02-01,3841
2015-02-02,2867
2015-02-03,2253
2015-02-04,2063
2015-02-05,1704
2015-02-06,1826
2015-02-07,2393
2015-02-08,2428
2015-02-09,2713
2015-02-10,2180
2015-02-11,1663
2015-02-12,2236
2015-02-13,2533
2015-02-14,2207
2015-02-15,3372
2015-02-16,3214
2015-02-17,4217
2015-02-18,5069
2015-02-19,3419
2015-02-20,3939
2015-02-21,3854
2015-02-22,2685
2015-02-23,4281
2015-02-24,3803
2015-02-25,2980
2015-02-26,2123
2015-02-27,2665
2015-02-28,3037
2015-03-01,3971
2015-03-02,2616
2015-03-03,1402
2015-03-04,2091
2015-03-05,4261
2015-03-06,3439
2015-03-07,1215
2015-03-08,4485
2015-03-09,2455
2015-03-10,2213
2015-03-11,1899
2015-03-12,1321
2015-03-13,2141
2015-03-14,3095
2015-03-15,3000
2015-03-16,3310
2015-03-17,1184
2015-03-18,2425
2015-03-19,2199
2015-03-20,1971
2015-03-21,2246
2015-03-22,3809
2015-03-23,2511
2015-03-24,3080
2015-03-25,2694
2015-03-26,1766
2015-03-27,3438
2015-03-28,2800
2015-03-29,4473
2015-03-30,3110
2015-03-31,3233
2015-04-01,3527
2015-04-02,3277
2015-04-03,2840
2015-04-04,2652
2015-04-05,4960
2015-04-06,3190
2015-04-07,2729
2015-04-08,2502
2015-04-09,2000
2015-04-10,2225
2015-04-11,3383
2015-04-12,3447
2015-04-13,2351
2015-04-14,2535
2015-04-15,2627
2015-04-16,4764
2015-04-17,1504
2015-04-18,3828
2015-04-19,3123
2015-04-20,2279
2015-04-21,3872
2015-04-22,3107
2015-04-23,3083
2015-04-24,3389
2015-04-25,4053
2015-04-26,3326
2015-04-27,3523
2015-04-28,2797
2015-04-29,2712
2015-04-30,1953
2015-05-01,2808
2015-05-02,2643
2015-05-03,2406
2015-05-04,4348
2015-05-05,2245
2015-05-06,2142
2015-05-07,2583
2015-05-08,2116
2015-05-09,2566
2015-05-10,2708
2015-05-11,2756
2015-05-12,3262
2015-05-13,3578
2015-05-14,5398
2015-05-15,3535
2015-05-16,4342
2015-05-17,3043
2015-05-18,3996
2015-05-19,4761
2015-05-20,2686
2015-05-21,2740
2015-05-22,3893
2015-05-23,3664
2015-05-24,3049
2015-05-25,4238
2015-05-26,3481
2015-05-27,4820
2015-05-28,2757
2015-05-29,2292
2015-05-30,3255
2015-05-31,3607
2015-06-01,4297
2015-06-02,2627
2015-06-03,3306
2015-06-04,2868
2015-06-05,2945
2015-06-06,4723
2015-06-07,2938
2015-06-08,1701
2015-06-09,6223
2015-06-10,2944
2015-06-11,2562
2015-06-12,2648
2015-06-13,1825
2015-06-14,3840
2015-06-15,4184
2015-06-16,3687
2015-06-17,4509
2015-06-18,3669
2015-06-19,3255
2015-06-20,5936
2015-06-21,6566
2015-06-22,3077
2015-06-23,4882
2015-06-24,4628
2015-06-25,2815
2015-06-26,2743
2015-06-27,2523
2015-06-28,3315
2015-06-29,3677
2015-06-30,5485
2015-07-01,3775
2015-07-02,4417
2015-07-03,4687
2015-07-04,6237
2015-07-05,13670
2015-07-06,5090
2015-07-07,5324
2015-07-08,3408
2015-07-09,4465
2015-07-10,4246
2015-07-11,3821
2015-07-12,4427
2015-07-13,4802
2015-07-14,4874
2015-07-15,6058
2015-07-16,4264
2015-07-17,4548
2015-07-18,8073
2015-07-19,6744
2015-07-20,3666
2015-07-21,5405
2015-07-22,4737
2015-07-23,3318
2015-07-24,6596
2015-07-25,6090
2015-07-26,7416
2015-07-27,5657
2015-07-28,8069
2015-07-29,4915
2015-07-30,5062
2015-07-31,4144
2015-08-01,5325
2015-08-02,4196
2015-08-03,6237
2015-08-04,5578
2015-08-05,6143
2015-08-06,6402
2015-08-07,3610
2015-08-08,3254
2015-08-09,5367
2015-08-10,4923
2015-08-11,4882
2015-08-12,3692
2015-08-13,5520
2015-08-14,4375
2015-08-15,3645
2015-08-16,14212
2015-08-17,33456
2015-08-18,8959
2015-08-19,5929
2015-08-20,5854
2015-08-21,5585
2015-08-22,7617
2015-08-23,8175
2015-08-24,5117
2015-08-25,4292
2015-08-26,3006
2015-08-27,3329
2015-08-28,6673
2015-08-29,7233
2015-08-30,8125
2015-08-31,4709
2015-09-01,4210
2015-09-02,3320
2015-09-03,3232
2015-09-04,5542
2015-09-05,5850
2015-09-06,7259
2015-09-07,8358
2015-09-08,7399
2015-09-09,5885
2015-09-10,3775
2015-09-11,8950
2015-09-12,7919
2015-09-13,8477
2015-09-14,4812
2015-09-15,5930
2015-09-16,3978
2015-09-17,4921
2015-09-18,4127
2015-09-19,4507
2015-09-20,7643
2015-09-21,7026
2015-09-22,4000
2015-09-23,3919
